Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-2614.876	-2825.544	210.6679	1.858406	1.492607	1.601881
6	-2613.459	-2824.232	210.7732	1.905263	1.534844	1.466089
12	-2618.306	-2828.937	210.6305	1.828663	2.077384	1.367758
18	-2613.015	-2823.304	210.2889	1.838126	2.40207	1.489122
24	-2614.303	-2824.817	210.5136	1.718244	2.202507	1.489122
30	-2612.675	-2823.513	210.8379	1.814896	1.648394	1.42488
36	-2609.693	-2821.129	211.4361	1.82534	1.153384	1.246615
42	-2612.909	-2824.24	211.3318	1.870606	1.374574	1.137529
48	-2622.587	-2833.252	210.6652	1.698098	1.999	1.476633
54	-2603.657	-2814.453	210.7963	1.735986	1.567355	1.557975
60	-2607.562	-2818.223	210.6608	1.691759	1.492773	1.725976
66	-2610.244	-2820.317	210.0735	1.608017	1.205322	2.325368
72	-2603.493	-2814.055	210.5617	1.655573	1.553386	1.789791
78	-2604.332	-2814.202	209.8705	1.711635	1.820725	2.096825
84	-2612.465	-2822.574	210.1096	1.549219	2.131932	1.922868
90	-2616.353	-2825.879	209.5265	1.57233	1.95811	2.354226
96	-2604.366	-2813.288	208.9215	1.696821	1.843114	2.697682
102	-2599.797	-2809.509	209.7116	1.527266	1.329868	2.538475
108	-2610.936	-2820.444	209.5083	1.507767	1.329868	2.676277
114	-2613.656	-2822.403	208.7467	1.711608	2.003449	2.736247
120	-2606.513	-2816.276	209.7621	1.548902	1.601516	2.365327
126	-2621.466	-2831.158	209.6912	1.675524	2.062692	2.142574
132	-2622.237	-2831.688	209.4501	1.631823	1.660322	2.484158
138	-2616.712	-2826.061	209.3493	1.280916	1.660322	2.763249
144	-2609.21	-2819.184	209.9742	1.537996	1.300343	2.381944
150	-2615.409	-2824.034	208.6249	1.357962	1.675261	3.14686
156	-2609.499	-2818.933	209.4337	1.458529	2.10834	2.429757
162	-2604.353	-2813.66	209.3069	1.637018	1.386068	2.693253
168	-2598.869	-2808.982	210.1135	1.534587	1.86897	2.033395
174	-2594.136	-2802.522	208.3864	1.374491	2.396944	3.02844
180	-2604.089	-2814.507	210.4177	1.580128	1.356293	2.038835
186	-2605.012	-2815.692	210.68	1.677363	1.777898	1.581971
192	-2603.929	-2815.002	211.0739	1.788697	1.313214	1.455076
198	-2598.701	-2809.543	210.8413	1.769922	1.626966	1.467871
204	-2602.968	-2813.142	210.1732	1.690657	2.262017	1.732919
210	-2592.544	-2803.104	210.5604	1.68963	1.493903	1.796984
216	-2602.636	-2813.239	210.6025	1.68426	1.355415	1.84468
222	-2607.551	-2818.089	210.538	1.709336	1.188673	1.965678
228	-2607.849	-2817.319	209.4703	1.522049	1.209931	2.75219
234	-2607.397	-2816.869	209.4726	1.486263	1.868183	2.476894
240	-2606.676	-2815.508	208.8316	1.314347	1.567251	3.09427
246	-2614.112	-2822.66	208.548	1.489707	2.254598	2.906572
252	-2612.929	-2823.123	210.194	1.492723	1.32389	2.258537
258	-2608.82	-2816.479	207.6596	1.497826	1.70145	3.620999
264	-2610.93	-2820.888	209.9587	1.437564	1.257293	2.477452
270	-2611.216	-2821.215	209.999	1.543422	1.873965	2.101023
276	-2620.537	-2830.352	209.815	1.713835	1.85341	2.118319
282	-2627.605	-2837.44	209.8346	1.59579	1.309057	2.429097
